#class tools::wcsv::ntuple
#title Photons
#separator 44
#vector_separator 59
#column int iEvent
#column double PosX
#column double PosY
#column double PosZ
#column double fEnergyDeposited
5,1.60184,4.44818,14.94,0
5,1.60225,4.45,14.9464,0
5,1.60248,4.45102,14.95,0
5,1.60313,4.45385,14.96,0
5,1.60377,4.45669,14.97,0
5,1.60442,4.45953,14.98,0
5,1.60452,4.46,14.9817,0
5,1.60506,4.46236,14.99,0
5,1.60571,4.4652,15,0
5,1.60635,4.46803,15.01,0
5,1.6068,4.47,15.0169,0
5,1.607,4.47087,15.02,0
5,1.60764,4.4737,15.03,0
5,1.60829,4.47654,15.04,0
5,1.60893,4.47938,15.05,0
5,1.60907,4.48,15.0522,0
5,1.60958,4.48221,15.06,0
5,1.61,4.48407,15.0666,0
5,1.61022,4.48505,15.07,0
5,1.61087,4.48788,15.08,0
5,1.61135,4.49,15.0875,0
5,1.61151,4.49072,15.09,0
5,1.61216,4.49355,15.1,0
5,1.6128,4.49639,15.11,0
5,1.61345,4.49923,15.12,0
5,1.61362,4.5,15.1227,0
5,1.61409,4.50206,15.13,0
5,1.61474,4.5049,15.14,0
5,1.61538,4.50773,15.15,0
5,1.6159,4.51,15.158,0
5,1.61603,4.51057,15.16,0
5,1.61667,4.5134,15.17,0
5,1.61732,4.51624,15.18,0
5,1.61796,4.51908,15.19,0
5,1.61817,4.52,15.1933,0
5,1.61861,4.52191,15.2,0
5,1.61925,4.52475,15.21,0
5,1.6199,4.52758,15.22,0
5,1.62,4.52803,15.2216,0
5,1.62045,4.53,15.2285,0
5,1.62054,4.53042,15.23,0
5,1.62119,4.53325,15.24,0
5,1.62183,4.53609,15.25,0
5,1.62248,4.53892,15.26,0
5,1.62272,4.54,15.2638,0
5,1.62312,4.54176,15.27,0
5,1.62377,4.5446,15.28,0
5,1.62441,4.54743,15.29,0
5,1.625,4.55,15.2991,0
5,1.62506,4.55027,15.3,0
5,1.6257,4.5531,15.31,0
5,1.62635,4.55594,15.32,0
5,1.62699,4.55877,15.33,0
5,1.62727,4.56,15.3343,0
5,1.62764,4.56161,15.34,0
5,1.62828,4.56445,15.35,0
5,1.62893,4.56728,15.36,0
5,1.62955,4.57,15.3696,0
5,1.62957,4.57012,15.37,0
5,1.63,4.57199,15.3766,0
5,1.63022,4.57295,15.38,0
5,1.63086,4.57579,15.39,0
5,1.63151,4.57862,15.4,0
5,1.63182,4.58,15.4048,0
5,1.63215,4.58146,15.41,0
5,1.6328,4.5843,15.42,0
5,1.63344,4.58713,15.43,0
5,1.63409,4.58997,15.44,0
5,1.6341,4.59,15.4401,0
5,1.63473,4.5928,15.45,0
5,1.63538,4.59564,15.46,0
5,1.63602,4.59847,15.47,0
5,1.63637,4.6,15.4754,0
5,1.63667,4.60131,15.48,0
5,1.63731,4.60415,15.49,0
5,1.63796,4.60698,15.5,0
5,1.6386,4.60982,15.51,0
5,1.63865,4.61,15.5106,0
5,1.63925,4.61265,15.52,0
5,1.63989,4.61549,15.53,0
5,1.64,4.61595,15.5316,0
5,1.64054,4.61832,15.54,0
5,1.64092,4.62,15.5459,0
5,1.64118,4.62116,15.55,0
5,1.64183,4.624,15.56,0
5,1.64247,4.62683,15.57,0
5,1.64312,4.62967,15.58,0
5,1.6432,4.63,15.5812,0
5,1.64376,4.6325,15.59,0
5,1.64441,4.63534,15.6,0
5,1.64505,4.63817,15.61,0
5,1.64547,4.64,15.6164,0
